GRIDCODE|state_code|county_code|CL_star|obj_star_per_dollar_liability|K_star_interval_codes|w_star|PF_star|county_base_value|expected_profit_per_acre
28911|46|93|0.85|0.1100709388846448|625,634|625:0.3000,634:0.7000|1.5|15.6|2.189310974415585
28911|46|103|0.85|0.1100709388846448|625,634|625:0.3000,634:0.7000|1.5|15.6|2.189310974415585
28912|46|55|0.85|0.09880201413292591|625,634|625:0.3000,634:0.7000|1.5|15.6|1.9651720611038965
28912|46|103|0.85|0.09880201413292591|625,634|625:0.3000,634:0.7000|1.5|15.6|1.9651720611038965
28913|46|55|0.85|0.09995561344537816|633,635|633:0.7000,635:0.3000|1.5|15.6|1.9881171514285718
28914|46|55|0.85|0.10822521390374332|626,634|626:0.3000,634:0.7000|1.5|15.6|2.1525995045454547
28915|46|55|0.85|0.10466881703590529|625,634|625:0.3000,634:0.7000|1.5|15.6|2.081862770844156
28916|46|55|0.85|0.10610639304812836|625,634|625:0.7000,634:0.3000|1.5|15.6|2.110456157727273
28916|46|75|0.85|0.10610639304812836|625,634|625:0.7000,634:0.3000|1.5|23.0|3.1115699761363644
28916|46|117|0.85|0.10610639304812836|625,634|625:0.7000,634:0.3000|1.5|15.6|2.110456157727273
28917|46|75|0.85|0.10145118449197861|625,634|625:0.3000,634:0.7000|1.5|23.0|2.975055985227273
28917|46|117|0.85|0.10145118449197861|625,634|625:0.3000,634:0.7000|1.5|15.6|2.0178640595454547
28918|46|75|0.85|0.10264496676852561|633,635|633:0.7000,635:0.3000|1.5|23.0|3.0100636504870137
28918|46|117|0.85|0.10264496676852561|633,635|633:0.7000,635:0.3000|1.5|15.6|2.041608389025974
28919|46|75|0.85|0.10734579220779222|625,634|625:0.3000,634:0.7000|1.5|23.0|3.1479153564935074
28919|46|85|0.85|0.10734579220779222|625,634|625:0.3000,634:0.7000|1.5|23.0|3.1479153564935074
28919|46|117|0.85|0.10734579220779222|625,634|625:0.3000,634:0.7000|1.5|15.6|2.135107807012987
28920|46|85|0.85|0.10757815851795267|625,634|625:0.3000,634:0.7000|1.5|23.0|3.1547294985389627
28920|46|117|0.85|0.10757815851795267|625,634|625:0.3000,634:0.7000|1.5|15.6|2.1397295729220787
28921|46|65|0.85|0.10091609587471355|625,634|625:0.3000,634:0.7000|1.5|38.8|4.992319262922079
28921|46|85|0.85|0.10091609587471355|625,634|625:0.3000,634:0.7000|1.5|23.0|2.9593645115259752
28921|46|117|0.85|0.10091609587471355|625,634|625:0.3000,634:0.7000|1.5|15.6|2.0072211469480528
28922|46|17|0.85|0.10628604621848742|633,635|633:0.3000,635:0.7000|1.5|38.8|5.257970706428573
28922|46|65|0.85|0.10628604621848742|633,635|633:0.3000,635:0.7000|1.5|38.8|5.257970706428573
28922|46|69|0.85|0.10628604621848742|633,635|633:0.3000,635:0.7000|1.5|38.8|5.257970706428573
28922|46|85|0.85|0.10628604621848742|633,635|633:0.3000,635:0.7000|1.5|23.0|3.116838305357144
28923|46|17|0.85|0.11078146638655463|633,635|633:0.3000,635:0.7000|1.5|38.8|5.4803591421428575
28923|46|59|0.85|0.11078146638655463|633,635|633:0.3000,635:0.7000|1.5|38.8|5.4803591421428575
28923|46|69|0.85|0.11078146638655463|633,635|633:0.3000,635:0.7000|1.5|38.8|5.4803591421428575
28923|46|85|0.85|0.11078146638655463|633,635|633:0.3000,635:0.7000|1.5|23.0|3.248666501785715
28924|46|17|0.85|0.10430950076394195|633,635|633:0.3000,635:0.7000|1.5|38.8|5.160191002792208
28924|46|59|0.85|0.10430950076394195|633,635|633:0.3000,635:0.7000|1.5|38.8|5.160191002792208
28925|46|17|0.85|0.10039142627960276|633,635|633:0.3000,635:0.7000|1.5|38.8|4.966363858051949
28925|46|59|0.85|0.10039142627960276|633,635|633:0.3000,635:0.7000|1.5|38.8|4.966363858051949
28925|46|73|0.85|0.10039142627960276|633,635|633:0.3000,635:0.7000|1.5|38.8|4.966363858051949
28926|46|5|0.85|0.0989477337662338|633,635|633:0.3000,635:0.7000|1.5|38.8|4.894944389415586
28926|46|59|0.85|0.0989477337662338|633,635|633:0.3000,635:0.7000|1.5|38.8|4.894944389415586
28926|46|73|0.85|0.0989477337662338|633,635|633:0.3000,635:0.7000|1.5|38.8|4.894944389415586
28927|46|5|0.85|0.09530903323147442|633,635|633:0.3000,635:0.7000|1.5|38.8|4.7149378739610395
28927|46|73|0.85|0.09530903323147442|633,635|633:0.3000,635:0.7000|1.5|38.8|4.7149378739610395
28927|46|111|0.85|0.09530903323147442|633,635|633:0.3000,635:0.7000|1.5|57.4|6.975191597045456
28928|46|5|0.85|0.09058132314744083|633,635|633:0.3000,635:0.7000|1.5|38.8|4.4810580561038975
28928|46|111|0.85|0.09058132314744083|633,635|633:0.3000,635:0.7000|1.5|57.4|6.6291941345454575
28929|46|5|0.85|0.08556725668449199|633,635|633:0.3000,635:0.7000|1.5|38.8|4.233012188181818
28929|46|77|0.85|0.08556725668449199|633,635|633:0.3000,635:0.7000|1.5|57.4|6.262239680454546
28929|46|97|0.85|0.08556725668449199|633,635|633:0.3000,635:0.7000|1.5|57.4|6.262239680454546
28929|46|111|0.85|0.08556725668449199|633,635|633:0.3000,635:0.7000|1.5|57.4|6.262239680454546
28930|46|77|0.85|0.08689526088617266|633,635|633:0.3000,635:0.7000|1.5|57.4|6.359429667954546
28930|46|97|0.85|0.08689526088617266|633,635|633:0.3000,635:0.7000|1.5|57.4|6.359429667954546
28931|46|77|0.9|0.08242045382395383|633,635|633:0.3000,635:0.7000|1.5|57.4|6.386760966818182
28931|46|79|0.9|0.08242045382395383|633,635|633:0.3000,635:0.7000|1.5|57.4|6.386760966818182
28931|46|97|0.9|0.08242045382395383|633,635|633:0.3000,635:0.7000|1.5|57.4|6.386760966818182
28932|46|11|0.85|0.08756914591291064|625,634|625:0.3000,634:0.7000|1.5|57.4|6.4087479436363655
28932|46|77|0.85|0.08756914591291064|625,634|625:0.3000,634:0.7000|1.5|57.4|6.4087479436363655
28932|46|79|0.85|0.08756914591291064|625,634|625:0.3000,634:0.7000|1.5|57.4|6.4087479436363655
28933|46|11|0.85|0.08997894576012225|625,635|625:0.3000,635:0.7000|1.5|57.4|6.585109145454547
28933|46|79|0.85|0.08997894576012225|625,635|625:0.3000,635:0.7000|1.5|57.4|6.585109145454547
28933|46|101|0.85|0.08997894576012225|625,635|625:0.3000,635:0.7000|1.5|57.4|6.585109145454547
28934|46|11|0.85|0.08819831894576013|625,634|625:0.3000,634:0.7000|1.5|57.4|6.454793972045455
28934|46|101|0.85|0.08819831894576013|625,634|625:0.3000,634:0.7000|1.5|57.4|6.454793972045455
28935|46|11|0.85|0.09059262834224602|625,634|625:0.3000,634:0.7000|1.5|57.4|6.630021505227275
28935|46|101|0.85|0.09059262834224602|625,634|625:0.3000,634:0.7000|1.5|57.4|6.630021505227275
29204|46|81|0.9|0.0710638070707071|625,633|625:0.3000,633:0.7000|1.5|15.6|1.4966037769090914
29205|46|81|0.9|0.07278054632034633|625,633|625:0.3000,633:0.7000|1.5|15.6|1.5327583055064937
29206|46|81|0.9|0.07664542871572874|633,635|633:0.7000,635:0.3000|1.5|15.6|1.6141527287532471
29206|46|93|0.9|0.07664542871572874|633,635|633:0.7000,635:0.3000|1.5|15.6|1.6141527287532471
29207|46|81|0.85|0.09631398510313219|633,635|633:0.7000,635:0.3000|1.5|15.6|1.9156851637012993
29207|46|93|0.85|0.09631398510313219|633,635|633:0.7000,635:0.3000|1.5|15.6|1.9156851637012993
29208|46|93|0.85|0.09638945148968682|633,635|633:0.7000,635:0.3000|1.5|15.6|1.9171861901298708
29209|46|93|0.85|0.09496642513368987|625,634|625:0.3000,634:0.7000|1.5|15.6|1.8888821959090916
29210|46|93|0.85|0.10378194996180293|626,634|626:0.3000,634:0.7000|1.5|15.6|2.0642229847402604
29211|46|93|0.85|0.10352133384262796|626,634|626:0.3000,634:0.7000|1.5|15.6|2.0590393301298704
29211|46|103|0.85|0.10352133384262796|626,634|626:0.3000,634:0.7000|1.5|15.6|2.0590393301298704
29212|46|55|0.85|0.10197017532467535|626,634|626:0.3000,634:0.7000|1.5|15.6|2.028186787207793
29212|46|93|0.85|0.10197017532467535|626,634|626:0.3000,634:0.7000|1.5|15.6|2.028186787207793
29212|46|103|0.85|0.10197017532467535|626,634|626:0.3000,634:0.7000|1.5|15.6|2.028186787207793
29213|46|55|0.85|0.10157495569136749|626,634|626:0.3000,634:0.7000|1.5|15.6|2.0203258687012995
29214|46|55|0.85|0.10213844957983195|625,634|625:0.3000,634:0.7000|1.5|15.6|2.0315337621428577
29215|46|55|0.85|0.1041552708174179|625,634|625:0.7000,634:0.3000|1.5|15.6|2.071648336558442
29216|46|55|0.85|0.1043535042016807|625,634|625:0.3000,634:0.7000|1.5|15.6|2.0755911985714293
29216|46|117|0.85|0.1043535042016807|625,634|625:0.3000,634:0.7000|1.5|15.6|2.0755911985714293
29217|46|117|0.85|0.10348833804430863|625,634|625:0.3000,634:0.7000|1.5|15.6|2.0583830437012987
29218|46|65|0.85|0.11106796753246755|625,634|625:0.3000,634:0.7000|1.5|38.8|5.494532353831169
29218|46|117|0.85|0.11106796753246755|625,634|625:0.3000,634:0.7000|1.5|15.6|2.2091418742207796
29219|46|65|0.85|0.10810027845683731|625,634|625:0.3000,634:0.7000|1.5|38.8|5.3477207752597415
29219|46|117|0.85|0.10810027845683731|625,634|625:0.3000,634:0.7000|1.5|15.6|2.1501145385064944
29220|46|65|0.85|0.10344559931245227|625,634|625:0.3000,634:0.7000|1.5|38.8|5.117453797987014
29220|46|117|0.85|0.10344559931245227|625,634|625:0.3000,634:0.7000|1.5|15.6|2.057532970324676
29221|46|65|0.85|0.10011057868601987|625,634|625:0.3000,634:0.7000|1.5|38.8|4.952470327597403
29221|46|117|0.85|0.10011057868601987|625,634|625:0.3000,634:0.7000|1.5|15.6|1.9911994100649353
29222|46|65|0.85|0.10225742589763179|633,635|633:0.7000,635:0.3000|1.5|38.8|5.058674859155844
29222|46|69|0.85|0.10225742589763179|633,635|633:0.7000,635:0.3000|1.5|38.8|5.058674859155844
29223|46|59|0.85|0.1057096772345302|633,635|633:0.3000,635:0.7000|1.5|38.8|5.229457732792209
29223|46|69|0.85|0.1057096772345302|633,635|633:0.3000,635:0.7000|1.5|38.8|5.229457732792209
29224|46|59|0.85|0.10765277119938887|633,635|633:0.3000,635:0.7000|1.5|38.8|5.3255825912337675
29225|46|59|0.85|0.11093465317035908|633,635|633:0.3000,635:0.7000|1.5|38.8|5.487937292337664
29226|46|5|0.85|0.10998556187929719|633,635|633:0.3000,635:0.7000|1.5|38.8|5.440985746168832
29226|46|59|0.85|0.10998556187929719|633,635|633:0.3000,635:0.7000|1.5|38.8|5.440985746168832
29227|46|5|0.85|0.10111131550802138|633,635|633:0.3000,635:0.7000|1.5|38.8|5.001976778181818
29228|46|5|0.85|0.09899559281894578|633,635|633:0.3000,635:0.7000|1.5|38.8|4.897311976753247
29229|46|5|0.85|0.09810410351413293|633,635|633:0.3000,635:0.7000|1.5|38.8|4.853210000844156
29229|46|77|0.85|0.09810410351413293|633,635|633:0.3000,635:0.7000|1.5|57.4|7.179748815681819
29230|46|77|0.85|0.09525356226126815|633,635|633:0.3000,635:0.7000|1.5|57.4|6.971131954090909
29231|46|77|0.85|0.08961582391138274|633,635|633:0.3000,635:0.7000|1.5|57.4|6.558534072954546
29232|46|11|0.85|0.08725565699006878|633,635|633:0.3000,635:0.7000|1.5|57.4|6.385805256818184
29232|46|77|0.85|0.08725565699006878|633,635|633:0.3000,635:0.7000|1.5|57.4|6.385805256818184
29233|46|11|0.85|0.09855691596638658|633,635|633:0.3000,635:0.7000|1.5|57.4|7.2128878950000015
29234|46|11|0.85|0.09896999312452255|633,635|633:0.3000,635:0.7000|1.5|57.4|7.243118946818183
29235|46|11|0.85|0.09089197288006114|625,634|625:0.3000,634:0.7000|1.5|57.4|6.651929035227274
29504|46|19|0.9|0.07694516969696973|625,633|625:0.3000,633:0.7000|1.5|12.1|1.2568993470000005
29504|46|81|0.9|0.07694516969696973|625,633|625:0.3000,633:0.7000|1.5|15.6|1.6204652738181824
29505|46|19|0.9|0.09343166291486295|625,633|625:0.3000,633:0.7000|1.5|12.1|1.5262062137142864
29505|46|81|0.9|0.09343166291486295|625,633|625:0.3000,633:0.7000|1.5|15.6|1.9676708209870135
29506|46|19|0.9|0.09364046305916307|633,635|633:0.7000,635:0.3000|1.5|12.1|1.5296169640714288
29506|46|81|0.9|0.09364046305916307|633,635|633:0.7000,635:0.3000|1.5|15.6|1.9720681520259742
29506|46|93|0.9|0.09364046305916307|633,635|633:0.7000,635:0.3000|1.5|15.6|1.9720681520259742
29507|46|19|0.85|0.10037555729564554|633,635|633:0.7000,635:0.3000|1.5|12.1|1.5485439101785716
29507|46|93|0.85|0.10037555729564554|633,635|633:0.7000,635:0.3000|1.5|15.6|1.9964698346103897
29508|46|19|0.85|0.10154788426279605|625,633|625:0.3000,633:0.7000|1.5|12.1|1.5666299844642861
29508|46|93|0.85|0.10154788426279605|625,633|625:0.3000,633:0.7000|1.5|15.6|2.0197874179870134
29509|46|19|0.85|0.10989515049656227|626,634|626:0.7000,634:0.3000|1.5|12.1|1.6954074342857146
29509|46|93|0.85|0.10989515049656227|626,634|626:0.7000,634:0.3000|1.5|15.6|2.185814543376624
29510|46|93|0.85|0.11252431818181821|626,634|626:0.3000,634:0.7000|1.5|15.6|2.2381086886363644
29511|46|93|0.85|0.11009118449197862|626,634|626:0.3000,634:0.7000|1.5|15.6|2.189713659545455
29512|46|55|0.85|0.11245387624140567|626,634|626:0.3000,634:0.7000|1.5|15.6|2.236707598441559
29512|46|93|0.85|0.11245387624140567|626,634|626:0.3000,634:0.7000|1.5|15.6|2.236707598441559
29512|46|103|0.85|0.11245387624140567|626,634|626:0.3000,634:0.7000|1.5|15.6|2.236707598441559
29512|46|137|0.85|0.11245387624140567|626,634|626:0.3000,634:0.7000|1.5|12.1|1.734882175714286
29513|46|55|0.85|0.11099553475935832|626,634|626:0.3000,634:0.7000|1.5|15.6|2.207701186363637
29513|46|137|0.85|0.11099553475935832|626,634|626:0.3000,634:0.7000|1.5|12.1|1.7123836125000005
29514|46|55|0.85|0.10665878800611155|625,634|625:0.3000,634:0.7000|1.5|15.6|2.121443293441559
29514|46|137|0.85|0.10665878800611155|625,634|625:0.3000,634:0.7000|1.5|12.1|1.645478451964286
29515|46|55|0.85|0.10702335905271203|625,634|625:0.3000,634:0.7000|1.5|15.6|2.1286946115584424
29515|46|137|0.85|0.10702335905271203|625,634|625:0.3000,634:0.7000|1.5|12.1|1.6511028717857148
29516|46|41|0.85|0.11085435637891523|625,634|625:0.3000,634:0.7000|1.5|12.1|1.7102055830357148
29516|46|55|0.85|0.11085435637891523|625,634|625:0.3000,634:0.7000|1.5|15.6|2.204893148376624
29516|46|117|0.85|0.11085435637891523|625,634|625:0.3000,634:0.7000|1.5|15.6|2.204893148376624
29516|46|137|0.85|0.11085435637891523|625,634|625:0.3000,634:0.7000|1.5|12.1|1.7102055830357148
29517|46|41|0.85|0.11247179220779221|625,634|625:0.3000,634:0.7000|1.5|12.1|1.7351585742857145
29517|46|117|0.85|0.11247179220779221|625,634|625:0.3000,634:0.7000|1.5|15.6|2.237063947012987
29518|46|65|0.85|0.11970139610389612|625,634|625:0.3000,634:0.7000|1.5|38.8|5.921628065259741
29518|46|117|0.85|0.11970139610389612|625,634|625:0.3000,634:0.7000|1.5|15.6|2.3808607685064938
29518|46|119|0.85|0.11970139610389612|625,634|625:0.3000,634:0.7000|1.5|38.8|5.921628065259741
29519|46|65|0.85|0.11367181092436977|625,634|625:0.3000,634:0.7000|1.5|38.8|5.623344486428572
29519|46|119|0.85|0.11367181092436977|625,634|625:0.3000,634:0.7000|1.5|38.8|5.623344486428572
29520|46|65|0.85|0.10725393926661575|625,634|625:0.3000,634:0.7000|1.5|38.8|5.305852375519481
29520|46|119|0.85|0.10725393926661575|625,634|625:0.3000,634:0.7000|1.5|38.8|5.305852375519481
29521|46|65|0.85|0.10455252291825824|625,634|625:0.3000,634:0.7000|1.5|38.8|5.172213308766235
29521|46|119|0.85|0.10455252291825824|625,634|625:0.3000,634:0.7000|1.5|38.8|5.172213308766235
29522|46|65|0.85|0.10297553781512608|625,634|625:0.3000,634:0.7000|1.5|38.8|5.094199855714288
29522|46|69|0.85|0.10297553781512608|625,634|625:0.3000,634:0.7000|1.5|38.8|5.094199855714288
29522|46|119|0.85|0.10297553781512608|625,634|625:0.3000,634:0.7000|1.5|38.8|5.094199855714288
29523|46|59|0.85|0.10195864438502676|633,635|633:0.7000,635:0.3000|1.5|38.8|5.043894137727274
29523|46|69|0.85|0.10195864438502676|633,635|633:0.7000,635:0.3000|1.5|38.8|5.043894137727274
29524|46|59|0.85|0.10684862948815894|633,635|633:0.3000,635:0.7000|1.5|38.8|5.285801700779223
29525|46|59|0.85|0.1100819438502674|633,635|633:0.3000,635:0.7000|1.5|38.8|5.445753762272728
29526|46|5|0.85|0.110422666921314|633,635|633:0.3000,635:0.7000|1.5|38.8|5.4626093325974034
29526|46|59|0.85|0.110422666921314|633,635|633:0.3000,635:0.7000|1.5|38.8|5.4626093325974034
29526|46|115|0.85|0.110422666921314|633,635|633:0.3000,635:0.7000|1.5|27.0|3.8013003087662343
29527|46|5|0.85|0.10418411344537817|633,635|633:0.3000,635:0.7000|1.5|38.8|5.153988092142858
29527|46|115|0.85|0.10418411344537817|633,635|633:0.3000,635:0.7000|1.5|27.0|3.5865381053571435
29528|46|5|0.85|0.10622102368220018|633,635|633:0.3000,635:0.7000|1.5|38.8|5.254754041558443
29528|46|115|0.85|0.10622102368220018|633,635|633:0.3000,635:0.7000|1.5|27.0|3.656658740259741
29529|46|5|0.85|0.10521758556149735|633,635|633:0.3000,635:0.7000|1.5|38.8|5.205113957727274
29529|46|25|0.85|0.10521758556149735|633,635|633:0.3000,635:0.7000|1.5|47.3|6.345409541250001
29529|46|77|0.85|0.10521758556149735|633,635|633:0.3000,635:0.7000|1.5|57.4|7.700348999318184
29529|46|115|0.85|0.10521758556149735|633,635|633:0.3000,635:0.7000|1.5|27.0|3.622115382954546
29530|46|25|0.85|0.09632011841100079|633,635|633:0.3000,635:0.7000|1.5|47.3|5.80882554107143
29530|46|77|0.85|0.09632011841100079|633,635|633:0.3000,635:0.7000|1.5|57.4|7.049187865909093
29531|46|25|0.9|0.0907004526695527|633,635|633:0.3000,635:0.7000|1.5|47.3|5.791677405214289
29531|46|57|0.9|0.0907004526695527|633,635|633:0.3000,635:0.7000|1.5|47.3|5.791677405214289
29531|46|77|0.9|0.0907004526695527|633,635|633:0.3000,635:0.7000|1.5|57.4|7.028378077363639
29532|46|11|0.85|0.09240933384262799|625,634|625:0.3000,634:0.7000|1.5|57.4|6.76297709727273
29532|46|57|0.85|0.09240933384262799|625,634|625:0.3000,634:0.7000|1.5|47.3|5.572975900714288
29532|46|77|0.85|0.09240933384262799|625,634|625:0.3000,634:0.7000|1.5|57.4|6.76297709727273
29533|46|11|0.85|0.09470255233002292|633,635|633:0.3000,635:0.7000|1.5|57.4|6.930806292272727
29533|46|39|0.85|0.09470255233002292|633,635|633:0.3000,635:0.7000|1.5|47.3|5.711274174642857
29533|46|57|0.85|0.09470255233002292|633,635|633:0.3000,635:0.7000|1.5|47.3|5.711274174642857
29534|46|11|0.85|0.09359552788388084|633,635|633:0.3000,635:0.7000|1.5|57.4|6.849788708181819
29534|46|39|0.85|0.09359552788388084|633,635|633:0.3000,635:0.7000|1.5|47.3|5.644512297857144
29535|46|11|0.85|0.09545995912910622|625,635|625:0.3000,635:0.7000|1.5|57.4|6.986237108863639
29535|46|39|0.85|0.09545995912910622|625,635|625:0.3000,635:0.7000|1.5|47.3|5.756951485178574
29804|46|19|0.85|0.0961246092436975|625,635|625:0.3000,635:0.7000|1.5|12.1|1.4829624091071434
29805|46|19|0.85|0.0988732295645531|633,635|633:0.3000,635:0.7000|1.5|12.1|1.525366749107143
29806|46|19|0.85|0.10146810695187165|633,635|633:0.7000,635:0.3000|1.5|12.1|1.56539922
29807|46|19|0.85|0.10672274484339195|626,634|626:0.3000,634:0.7000|1.5|12.1|1.6464651460714292
29808|46|19|0.85|0.11415171390374335|626,634|626:0.3000,634:0.7000|1.5|12.1|1.7610755662500004
29809|46|19|0.85|0.12056202482811307|626,634|626:0.3000,634:0.7000|1.5|12.1|1.8599706380357144
29809|46|93|0.85|0.12056202482811307|626,634|626:0.3000,634:0.7000|1.5|15.6|2.397978673831169
29810|46|93|0.85|0.11636379640947292|626,634|626:0.3000,634:0.7000|1.5|15.6|2.3144759105844166
29811|46|93|0.85|0.11073080672268906|626,634|626:0.3000,634:0.7000|1.5|15.6|2.2024357457142854
29812|46|93|0.85|0.11106366195569138|625,634|625:0.3000,634:0.7000|1.5|15.6|2.209056236298702
29812|46|137|0.85|0.11106366195569138|625,634|625:0.3000,634:0.7000|1.5|12.1|1.7134346448214288
29813|46|137|0.85|0.11180632658517953|626,634|626:0.3000,634:0.7000|1.5|12.1|1.7248921033928573
29814|46|41|0.85|0.11743266119174944|626,634|626:0.3000,634:0.7000|1.5|12.1|1.8116923805357146
29814|46|137|0.85|0.11743266119174944|626,634|626:0.3000,634:0.7000|1.5|12.1|1.8116923805357146
29815|46|41|0.85|0.11746202788388085|626,634|626:0.3000,634:0.7000|1.5|12.1|1.812145435178572
29815|46|137|0.85|0.11746202788388085|626,634|626:0.3000,634:0.7000|1.5|12.1|1.812145435178572
29816|46|41|0.85|0.11914378991596639|626,634|626:0.3000,634:0.7000|1.5|12.1|1.8380908189285714
29816|46|137|0.85|0.11914378991596639|626,634|626:0.3000,634:0.7000|1.5|12.1|1.8380908189285714
29817|46|41|0.85|0.11865356302521013|626,634|626:0.3000,634:0.7000|1.5|12.1|1.8305278435714294
29817|46|117|0.85|0.11865356302521013|626,634|626:0.3000,634:0.7000|1.5|15.6|2.3600193685714297
29818|46|41|0.85|0.11702557677616501|625,634|625:0.3000,634:0.7000|1.5|12.1|1.8054120857142857
29818|46|117|0.85|0.11702557677616501|625,634|625:0.3000,634:0.7000|1.5|15.6|2.327638722077922
29818|46|119|0.85|0.11702557677616501|625,634|625:0.3000,634:0.7000|1.5|38.8|5.789255283116883
29819|46|41|0.85|0.1108566271963331|625,634|625:0.3000,634:0.7000|1.5|12.1|1.710240616071429
29819|46|107|0.85|0.1108566271963331|625,634|625:0.3000,634:0.7000|1.5|27.0|3.8162393912337667
29819|46|119|0.85|0.1108566271963331|625,634|625:0.3000,634:0.7000|1.5|38.8|5.484077347402598
29820|46|107|0.85|0.10654128609625671|625,634|625:0.3000,634:0.7000|1.5|27.0|3.667683773863637
29820|46|119|0.85|0.10654128609625671|625,634|625:0.3000,634:0.7000|1.5|38.8|5.270597423181819
29821|46|107|0.85|0.10387542436974792|625,634|625:0.3000,634:0.7000|1.5|27.0|3.575911483928572
29821|46|119|0.85|0.10387542436974792|625,634|625:0.3000,634:0.7000|1.5|38.8|5.1387172435714294
29822|46|49|0.85|0.1039443051948052|633,635|633:0.7000,635:0.3000|1.5|27.0|3.578282706331169
29822|46|69|0.85|0.1039443051948052|633,635|633:0.7000,635:0.3000|1.5|38.8|5.142124777987013
29822|46|107|0.85|0.1039443051948052|633,635|633:0.7000,635:0.3000|1.5|27.0|3.578282706331169
29822|46|119|0.85|0.1039443051948052|633,635|633:0.7000,635:0.3000|1.5|38.8|5.142124777987013
29823|46|49|0.85|0.10858183040488925|633,635|633:0.3000,635:0.7000|1.5|27.0|3.737929511688312
29823|46|59|0.85|0.10858183040488925|633,635|633:0.3000,635:0.7000|1.5|38.8|5.371543150129871
29823|46|69|0.85|0.10858183040488925|633,635|633:0.3000,635:0.7000|1.5|38.8|5.371543150129871
29824|46|49|0.85|0.10851623223834991|633,635|633:0.3000,635:0.7000|1.5|27.0|3.7356712948051953
29824|46|59|0.85|0.10851623223834991|633,635|633:0.3000,635:0.7000|1.5|38.8|5.36829800883117
29825|46|49|0.85|0.11104462146676854|633,635|633:0.3000,635:0.7000|1.5|27.0|3.8227110939935067
29825|46|59|0.85|0.11104462146676854|633,635|633:0.3000,635:0.7000|1.5|38.8|5.493377423961039
29826|46|49|0.85|0.10624552635599696|633,635|633:0.3000,635:0.7000|1.5|27.0|3.6575022448051953
29826|46|59|0.85|0.10624552635599696|633,635|633:0.3000,635:0.7000|1.5|38.8|5.255966188831169
29826|46|115|0.85|0.10624552635599696|633,635|633:0.3000,635:0.7000|1.5|27.0|3.6575022448051953
29827|46|115|0.85|0.11261417150496564|633,635|633:0.3000,635:0.7000|1.5|27.0|3.876742854058442
29828|46|115|0.85|0.11116342742551569|633,635|633:0.3000,635:0.7000|1.5|27.0|3.8268009891233774
29829|46|25|0.85|0.10834615508021392|633,635|633:0.3000,635:0.7000|1.5|47.3|6.534085747500001
29829|46|115|0.85|0.10834615508021392|633,635|633:0.3000,635:0.7000|1.5|27.0|3.729816388636364
29830|46|25|0.85|0.09747730252100845|633,635|633:0.7000,635:0.3000|1.5|47.3|5.878612421785717
29831|46|25|0.9|0.0948312243867244|633,635|633:0.3000,635:0.7000|1.5|47.3|6.055447833214287
29831|46|29|0.9|0.0948312243867244|633,635|633:0.3000,635:0.7000|1.5|47.3|6.055447833214287
29831|46|57|0.9|0.0948312243867244|633,635|633:0.3000,635:0.7000|1.5|47.3|6.055447833214287
29832|46|29|0.85|0.09767334606569904|633,635|633:0.3000,635:0.7000|1.5|47.3|5.890435317857144
29832|46|57|0.85|0.09767334606569904|633,635|633:0.3000,635:0.7000|1.5|47.3|5.890435317857144
29833|46|29|0.85|0.09381290794499621|633,635|633:0.3000,635:0.7000|1.5|47.3|5.657621945892859
29833|46|39|0.85|0.09381290794499621|633,635|633:0.3000,635:0.7000|1.5|47.3|5.657621945892859
29833|46|51|0.85|0.09381290794499621|633,635|633:0.3000,635:0.7000|1.5|47.3|5.657621945892859
29833|46|57|0.85|0.09381290794499621|633,635|633:0.3000,635:0.7000|1.5|47.3|5.657621945892859
29834|46|39|0.85|0.09547687929717341|633,635|633:0.3000,635:0.7000|1.5|47.3|5.757971898214286
29834|46|51|0.85|0.09547687929717341|633,635|633:0.3000,635:0.7000|1.5|47.3|5.757971898214286
29835|46|39|0.85|0.09481870091673035|633,635|633:0.3000,635:0.7000|1.5|47.3|5.718278805535715
29835|46|51|0.85|0.09481870091673035|633,635|633:0.3000,635:0.7000|1.5|47.3|5.718278805535715
30104|46|19|0.85|0.10565669862490454|633,635|633:0.3000,635:0.7000|1.5|12.1|1.6300187180357149
30104|46|63|0.85|0.10565669862490454|633,635|633:0.3000,635:0.7000|1.5|12.1|1.6300187180357149
30105|46|19|0.85|0.10597501757066463|633,635|633:0.3000,635:0.7000|1.5|12.1|1.6349295835714286
30105|46|63|0.85|0.10597501757066463|633,635|633:0.3000,635:0.7000|1.5|12.1|1.6349295835714286
30106|46|19|0.85|0.09935014056531705|625,634|625:0.3000,634:0.7000|1.5|12.1|1.5327242935714287
30106|46|63|0.85|0.09935014056531705|625,634|625:0.3000,634:0.7000|1.5|12.1|1.5327242935714287
30107|46|19|0.85|0.10659116004583653|626,634|626:0.3000,634:0.7000|1.5|12.1|1.6444351216071431
30107|46|63|0.85|0.10659116004583653|626,634|626:0.3000,634:0.7000|1.5|12.1|1.6444351216071431
30108|46|19|0.85|0.11533464782276551|626,634|626:0.3000,634:0.7000|1.5|12.1|1.7793252792857148
30108|46|63|0.85|0.11533464782276551|626,634|626:0.3000,634:0.7000|1.5|12.1|1.7793252792857148
30109|46|19|0.85|0.1196002356760886|626,634|626:0.3000,634:0.7000|1.5|12.1|1.8451326358928568
30109|46|63|0.85|0.1196002356760886|626,634|626:0.3000,634:0.7000|1.5|12.1|1.8451326358928568
